ID,Recipient,Effort,Reward,chosen,Outcome,Success,Force_norm
10,2,4,5,1,8,1,0.66143
10,1,2,6,1,10,1,0.45956
10,2,6,4,0,1,1,0.013365
10,2,5,3,0,1,1,0.002937
10,1,4,6,1,10,1,0.63951
10,1,2,5,1,8,1,0.55165
10,1,4,5,1,8,1,0.57641
10,2,3,6,1,10,1,0.47841
10,1,6,2,0,1,1,0.010482
10,1,6,5,0,1,1,0.030803
10,1,2,4,1,6,1,0.41633
10,2,4,4,0,1,1,0.013783
10,1,5,6,1,10,1,0.7665
10,1,2,3,1,4,1,0.3554
10,2,2,4,1,6,1,0.44735
10,1,3,3,1,4,1,0.4749
10,1,5,5,1,0,0,0.65539
10,2,3,2,0,1,1,0.01455
10,1,5,2,0,1,1,0.023258
10,2,6,3,0,1,1,0.012151
10,2,4,2,0,1,1,0.01616
10,2,6,5,0,1,1,0.0097022
10,1,4,4,1,6,1,0.65799
10,2,6,2,0,1,1,0.0047474
10,2,5,4,0,1,1,0.031318
10,1,3,2,0,1,1,0.0093296
10,1,6,3,0,1,1,0.0052991
10,2,4,3,0,1,1,0.0043844
10,2,2,2,1,2,1,0.50247
10,1,6,6,0,1,1,0.049881
10,1,3,5,1,8,1,0.5786
10,1,5,4,1,6,1,0.78875
10,2,3,3,1,4,1,0.43785
10,1,3,4,0,1,1,0.036307
10,2,5,6,0,1,1,0.024828
10,1,2,2,1,2,1,0.35557
10,2,3,4,1,6,1,0.44289
10,2,5,2,0,1,1,0.010372
10,1,4,3,0,1,1,0.01014
10,1,4,2,0,1,1,0.0051444
10,2,4,6,1,10,1,0.61989
10,1,6,4,0,1,1,0.002626
10,2,2,6,1,10,1,0.42564
10,2,2,3,1,4,1,0.40432
10,2,5,5,0,1,1,0.013196
10,1,5,3,0,1,1,0.0055784
10,2,2,5,1,8,1,0.40312
10,2,3,5,0,1,1,0.016895
10,2,6,6,0,1,1,0.014469
10,1,3,6,1,10,1,0.62434
11,2,2,6,1,10,1,0.45804
11,1,3,6,1,10,1,0.63985
11,2,4,4,1,6,1,0.7438
11,2,5,2,0,1,1,0.031358
11,2,3,4,1,6,1,0.55079
11,1,6,6,1,10,1,0.95778
11,1,2,5,1,8,1,0.48763
11,2,4,3,1,0,0,0.50522
11,2,6,5,1,8,1,0.80451
11,2,5,5,1,8,1,0.73132
11,1,6,2,0,1,1,0.06631
11,1,2,2,1,2,1,0.48079
11,2,2,4,1,6,1,0.50403
11,1,6,5,1,8,1,0.80686
11,1,5,5,1,8,1,0.70063
11,2,2,5,1,8,1,0.52067
11,1,4,6,1,10,1,0.69063
11,2,3,3,1,4,1,0.5613
11,2,3,6,1,10,1,0.52787
11,1,2,4,1,6,1,0.53053
11,2,4,2,0,1,1,0.03475
11,1,5,2,0,1,1,0.012555
11,2,6,2,0,1,1,0.031379
11,1,4,3,1,4,1,0.64697
11,2,5,3,1,4,1,0.73826
11,1,2,6,1,10,1,0.49932
11,1,4,4,1,6,1,0.61505
11,2,4,5,1,8,1,0.74288
11,2,6,6,1,10,1,0.88283
11,1,4,2,0,1,1,0.062567
11,1,5,6,1,10,1,0.72102
11,2,4,6,1,10,1,0.68352
11,2,3,5,1,8,1,0.6332
11,1,6,3,0,1,1,0.051408
11,2,2,3,1,4,1,0.44042
11,1,6,4,0,1,1,0.044138
11,1,3,2,1,2,1,0.54517
11,2,2,2,1,2,1,0.47181
11,2,5,6,1,10,1,0.79006
11,1,3,3,1,4,1,0.56968
11,1,4,5,1,8,1,0.68442
11,2,6,4,0,1,1,0.014511
11,1,5,3,0,1,1,0.011949
11,1,3,5,1,8,1,0.59336
11,2,5,4,1,6,1,0.80519
11,1,3,4,1,6,1,0.55915
11,1,2,3,1,4,1,0.43669
11,1,5,4,2,0,0,0.03978
11,2,3,2,1,2,1,0.519
11,2,6,3,0,1,1,0.020647
11,2,5,5,1,8,1,0.72512
11,2,4,6,1,10,1,0.64193
11,1,2,2,1,2,1,0.51689
11,2,2,6,1,10,1,0.48524
11,2,4,3,1,0,0,0.5906
11,1,6,6,1,10,1,0.91372
11,2,6,4,1,6,1,0.90161
11,1,5,3,0,1,1,0.046559
11,2,2,4,1,6,1,0.47381
11,2,2,3,1,4,1,0.5146
11,1,4,4,1,6,1,0.66606
11,1,5,2,0,1,1,0.034488
11,2,6,5,1,0,0,0.75343
11,2,5,6,1,10,1,0.83709
11,1,3,2,1,2,1,0.64703
11,2,5,4,1,6,1,0.7188
11,1,3,4,1,6,1,0.59267
11,2,3,4,1,6,1,0.65233
11,2,3,5,1,8,1,0.64495
11,2,2,2,1,2,1,0.48688
11,1,6,5,1,0,0,0.86539
11,1,4,3,1,4,1,0.72616
11,1,6,4,1,6,1,0.89164
11,2,3,2,1,2,1,0.62108
11,1,5,4,1,6,1,0.83743
11,1,5,6,1,10,1,0.77406
11,2,4,4,1,6,1,0.74037
11,2,6,3,0,1,1,0.059282
11,2,4,2,1,2,1,0.66131
11,1,3,5,1,8,1,0.65882
11,1,5,5,1,8,1,0.81097
11,2,6,2,0,1,1,0.039376
11,1,3,6,1,10,1,0.64973
11,1,2,6,1,10,1,0.47122
11,1,2,4,1,6,1,0.51589
11,2,3,3,1,4,1,0.61707
11,1,2,5,1,8,1,0.49064
11,1,6,2,0,1,1,0.040519
11,2,4,5,1,8,1,0.65463
11,2,5,2,0,1,1,0.027455
11,2,3,6,1,10,1,0.59587
11,1,6,3,2,0,0,0.043829
11,1,3,3,1,4,1,0.60686
11,1,4,6,1,10,1,0.68552
11,2,2,5,1,8,1,0.48272
11,1,4,2,1,2,1,0.61957
11,1,2,3,1,4,1,0.53987
11,2,6,6,1,10,1,0.91186
11,1,4,5,1,8,1,0.77505
11,2,5,3,1,4,1,0.84614
11,2,4,5,1,8,1,0.69705
11,1,3,4,1,6,1,0.69358
11,1,4,3,1,4,1,0.74965
11,2,6,5,1,8,1,0.84719
11,2,5,5,1,8,1,0.76566
11,1,2,6,1,10,1,0.5367
11,1,6,3,0,1,1,0.0039647
11,1,3,2,1,2,1,0.63142
11,2,6,4,1,6,1,0.89128
11,1,4,6,1,10,1,0.65319
11,2,5,3,1,0,0,0.75591
11,2,6,2,0,1,1,0.0078038
11,1,5,3,1,4,1,0.93543
11,2,2,3,1,4,1,0.59837
11,2,2,5,1,8,1,0.50646
11,2,3,6,1,10,1,0.60669
11,1,5,5,1,8,1,0.7584
11,2,4,2,1,2,1,0.75596
11,1,2,5,1,8,1,0.55368
11,2,2,4,1,6,1,0.59188
11,1,2,4,1,6,1,0.58186
11,2,5,4,1,6,1,0.8413
11,1,3,3,1,4,1,0.77708
11,2,2,2,1,2,1,0.5416
11,2,3,4,1,6,1,0.65024
11,1,6,4,1,6,1,0.92106
11,2,3,5,1,8,1,0.65806
11,1,6,5,1,8,1,1
11,1,5,6,1,10,1,0.77748
11,1,3,6,1,10,1,0.68596
11,1,4,4,1,6,1,0.72777
11,2,6,3,0,1,1,0.011731
11,2,2,6,1,10,1,0.5482
11,2,3,3,1,4,1,0.63889
11,1,2,2,1,2,1,0.49431
11,2,6,6,1,10,1,0.93279
11,1,2,3,1,4,1,0.57232
11,2,4,6,1,10,1,0.73271
11,1,5,2,0,1,1,0.0098285
11,1,4,2,1,2,1,0.75012
11,2,5,2,0,1,1,0.040902
11,1,6,6,1,10,1,0.95535
11,2,4,3,1,4,1,0.69262
11,2,3,2,1,2,1,0.55266
11,1,3,5,1,8,1,0.66878
11,1,4,5,1,8,1,0.73704
11,2,5,6,1,10,1,0.84267
11,2,4,4,1,6,1,0.61842
11,1,6,2,0,1,1,0.020367
11,1,5,4,1,6,1,0.67801
11,2,4,5,1,8,1,0.71038
11,1,2,6,1,10,1,0.48493
11,2,6,4,1,0,0,0.85735
11,2,5,3,1,4,1,0.91223
11,1,4,6,1,10,1,0.75504
11,1,2,5,1,8,1,0.60596
11,1,4,5,1,8,1,0.71322
11,2,3,6,1,10,1,0.64905
11,1,6,2,0,1,1,0.0072887
11,1,6,5,1,8,1,0.86285
11,1,2,4,1,6,1,0.53951
11,2,4,4,1,6,1,0.6584
11,1,5,6,0,1,1,0.15375
11,1,2,3,1,4,1,0.5903
11,2,2,4,1,6,1,0.49595
11,1,3,3,1,4,1,0.62847
11,1,5,5,1,8,1,0.82801
11,2,3,2,1,2,1,0.55153
11,1,5,2,1,0,0,0.75687
11,2,6,3,0,1,1,0.0069033
11,2,4,2,1,2,1,0.70842
11,2,6,5,1,0,0,0.7687
11,1,4,4,1,6,1,0.76414
11,2,6,2,0,1,1,0.034522
11,2,5,4,1,6,1,0.8793
11,1,3,2,1,2,1,0.64155
11,1,6,3,1,0,0,0.81236
11,2,4,3,1,4,1,0.71802
11,2,2,2,1,2,1,0.54512
11,1,6,6,1,10,1,0.92688
11,1,3,5,1,8,1,0.60404
11,1,5,4,1,6,1,0.88475
11,2,3,3,1,4,1,0.65868
11,1,3,4,1,6,1,0.56531
11,2,5,6,1,10,1,0.69104
11,1,2,2,1,2,1,0.60612
11,2,3,4,1,6,1,0.61266
11,2,5,2,1,2,1,0.7836
11,1,4,3,1,4,1,0.69652
11,1,4,2,1,2,1,0.67022
11,2,4,6,1,10,1,0.67851
11,1,6,4,1,6,1,0.9527
11,2,2,6,1,10,1,0.5663
11,2,2,3,1,4,1,0.49997
11,2,5,5,1,0,0,0.67231
11,1,5,3,1,4,1,0.82913
11,2,2,5,1,8,1,0.59027
11,2,3,5,1,8,1,0.54392
11,2,6,6,1,10,1,0.8778
11,1,3,6,1,10,1,0.68964
12,2,2,6,1,10,1,0.44341
12,1,3,6,1,10,1,0.60314
12,2,4,4,0,1,1,0.027655
12,2,5,2,0,1,1,0.020394
12,2,3,4,1,6,1,0.54687
12,1,6,6,1,10,1,0.90365
12,1,2,5,1,8,1,0.46501
12,2,4,3,0,1,1,0.02337
12,2,6,5,0,1,1,0.034653
12,2,5,5,0,1,1,0.021511
12,1,6,2,0,1,1,0.031494
12,1,2,2,1,2,1,0.4289
12,2,2,4,1,6,1,0.44984
12,1,6,5,1,8,1,0.95353
12,1,5,5,1,8,1,0.81712
12,2,2,5,0,1,1,0.02772
12,1,4,6,1,10,1,0.73777
12,2,3,3,1,4,1,0.61345
12,2,3,6,1,10,1,0.60549
12,1,2,4,1,6,1,0.47734
12,2,4,2,0,1,1,0.033926
12,1,5,2,0,1,1,0.023439
12,2,6,2,0,1,1,0.030131
12,1,4,3,1,4,1,0.72008
12,2,5,3,0,1,1,0.031305
12,1,2,6,1,10,1,0.46756
12,1,4,4,1,6,1,0.50399
12,2,4,5,0,1,1,0.023125
12,2,6,6,0,1,1,0.035799
12,1,4,2,0,1,1,0.030407
12,1,5,6,1,10,1,0.76776
12,2,4,6,1,10,1,0.79359
12,2,3,5,1,8,1,0.59145
12,1,6,3,0,1,1,0.036813
12,2,2,3,1,4,1,0.43235
12,1,6,4,1,6,1,0.83066
12,1,3,2,0,1,1,0.031935
12,2,2,2,1,2,1,0.43536
12,2,5,6,0,1,1,0.030728
12,1,3,3,1,4,1,0.56525
12,1,4,5,1,8,1,0.76262
12,2,6,4,0,1,1,0.030122
12,1,5,3,0,1,1,0.020571
12,1,3,5,1,8,1,0.59036
12,2,5,4,0,1,1,0.023218
12,1,3,4,1,6,1,0.53608
12,1,2,3,1,4,1,0.47376
12,1,5,4,0,1,1,0.017882
12,2,3,2,0,1,1,0.023004
12,2,6,3,0,1,1,0.020772
12,2,5,5,0,1,1,0.013178
12,2,4,6,1,10,1,0.59742
12,1,2,2,1,2,1,0.46871
12,2,2,6,1,10,1,0.46254
12,2,4,3,0,1,1,0.023061
12,1,6,6,1,10,1,0.85789
12,2,6,4,0,1,1,0.030651
12,1,5,3,0,1,1,0.024446
12,2,2,4,1,6,1,0.41833
12,2,2,3,0,1,1,0.021827
12,1,4,4,0,1,1,0.017115
12,1,5,2,0,1,1,0.013893
12,2,6,5,0,1,1,0.021506
12,2,5,6,0,1,1,0.020172
12,1,3,2,0,1,1,0.011483
12,2,5,4,0,1,1,0.021595
12,1,3,4,1,6,1,0.53246
12,2,3,4,1,6,1,0.64164
12,2,3,5,1,8,1,0.594
12,2,2,2,1,2,1,0.43138
12,1,6,5,0,1,1,0.021128
12,1,4,3,0,1,1,0.017061
12,1,6,4,0,1,1,0.025329
12,2,3,2,0,1,1,0.013679
12,1,5,4,0,1,1,0.022338
12,1,5,6,1,10,1,0.72142
12,2,4,4,0,1,1,0.02464
12,2,6,3,0,1,1,0.026581
12,2,4,2,0,1,1,0.01727
12,1,3,5,1,8,1,0.61122
12,1,5,5,0,1,1,0.021486
12,2,6,2,0,1,1,0.018188
12,1,3,6,1,10,1,0.59937
12,1,2,6,1,10,1,0.60992
12,1,2,4,1,6,1,0.47973
12,2,3,3,0,1,1,0.016724
12,1,2,5,1,8,1,0.48479
12,1,6,2,0,1,1,0.023112
12,2,4,5,1,8,1,0.66928
12,2,5,2,0,1,1,0.016081
12,2,3,6,1,10,1,0.65795
12,1,6,3,0,1,1,0.034402
12,1,3,3,0,1,1,0.030448
12,1,4,6,1,10,1,0.6897
12,2,2,5,1,8,1,0.54322
12,1,4,2,0,1,1,0.015666
12,1,2,3,1,4,1,0.49239
12,2,6,6,0,1,1,0.0201
12,1,4,5,1,8,1,0.71328
12,2,5,3,0,1,1,0.015849
12,2,4,5,0,1,1,0.0096513
12,1,3,4,0,1,1,0.010289
12,1,4,3,0,1,1,0.012091
12,2,6,5,0,1,1,0.011721
12,2,5,5,0,1,1,0.0089586
12,1,2,6,1,10,1,0.45622
12,1,6,3,0,1,1,0.010044
12,1,3,2,0,1,1,0.0107
12,2,6,4,0,1,1,0.0082192
12,1,4,6,1,10,1,0.73284
12,2,5,3,0,1,1,0.016762
12,2,6,2,0,1,1,0.011007
12,1,5,3,0,1,1,0.012997
12,2,2,3,1,4,1,0.47593
12,2,2,5,1,8,1,0.49374
12,2,3,6,1,10,1,0.60472
12,1,5,5,0,1,1,0.011214
12,2,4,2,0,1,1,0.010293
12,1,2,5,1,8,1,0.49889
12,2,2,4,1,6,1,0.49889
12,1,2,4,1,6,1,0.5368
12,2,5,4,0,1,1,0.014363
12,1,3,3,1,4,1,0.55183
12,2,2,2,1,2,1,0.44097
12,2,3,4,0,1,1,0.030047
12,1,6,4,0,1,1,0.017844
12,2,3,5,1,8,1,0.57997
12,1,6,5,0,1,1,0.013912
12,1,5,6,1,10,1,0.78252
12,1,3,6,1,10,1,0.69823
12,1,4,4,0,1,1,0.035677
12,2,6,3,0,1,1,0.012821
12,2,2,6,1,10,1,0.54972
12,2,3,3,0,1,1,0.016667
12,1,2,2,1,2,1,0.44977
12,2,6,6,0,1,1,0.024422
12,1,2,3,1,4,1,0.42129
12,2,4,6,0,1,1,0.012705
12,1,5,2,0,1,1,0.0091765
12,1,4,2,0,1,1,0.012479
12,2,5,2,0,1,1,0.0086135
12,1,6,6,0,1,1,0.0070129
12,2,4,3,0,1,1,0.0057059
12,2,3,2,0,1,1,0.0047069
12,1,3,5,1,8,1,0.63185
12,1,4,5,1,8,1,0.8624
12,2,5,6,0,1,1,0.017604
12,2,4,4,0,1,1,0.0081768
12,1,6,2,0,1,1,0.0081386
12,1,5,4,0,1,1,0.0074374
12,2,4,5,0,1,1,0.0050685
12,1,2,6,1,10,1,0.43523
12,2,6,4,0,1,1,0.022915
12,2,5,3,0,1,1,0.012241
12,1,4,6,1,10,1,0.5923
12,1,2,5,1,8,1,0.60805
12,1,4,5,1,8,1,0.87022
12,2,3,6,1,10,1,0.68135
12,1,6,2,0,1,1,0.0072791
12,1,6,5,0,1,1,0.007559
12,1,2,4,1,6,1,0.49615
12,2,4,4,0,1,1,0.014851
12,1,5,6,1,10,1,0.92439
12,1,2,3,1,4,1,0.51519
12,2,2,4,1,6,1,0.59591
12,1,3,3,0,1,1,0.021266
12,1,5,5,1,8,1,0.89037
12,2,3,2,0,1,1,0.016484
12,1,5,2,0,1,1,0.015321
12,2,6,3,0,1,1,0.00883
12,2,4,2,0,1,1,0.012516
12,2,6,5,0,1,1,0.0062596
12,1,4,4,1,6,1,0.68769
12,2,6,2,0,1,1,0.016987
12,2,5,4,0,1,1,0.010048
12,1,3,2,0,1,1,0.008033
12,1,6,3,0,1,1,0.0074872
12,2,4,3,0,1,1,0.0065775
12,2,2,2,1,2,1,0.48217
12,1,6,6,1,10,1,1
12,1,3,5,1,8,1,0.60459
12,1,5,4,1,6,1,0.78284
12,2,3,3,0,1,1,0.02106
12,1,3,4,1,6,1,0.54377
12,2,5,6,1,10,1,0.83686
12,1,2,2,1,2,1,0.44308
12,2,3,4,0,1,1,0.011421
12,2,5,2,0,1,1,0.009099
12,1,4,3,0,1,1,0.0087791
12,1,4,2,0,1,1,0.0090103
12,2,4,6,1,10,1,0.70618
12,1,6,4,0,1,1,0.015048
12,2,2,6,1,10,1,0.4639
12,2,2,3,1,4,1,0.50092
12,2,5,5,0,1,1,0.017052
12,1,5,3,0,1,1,0.015191
12,2,2,5,1,8,1,0.43941
12,2,3,5,0,1,1,0.015499
12,2,6,6,0,1,1,0.017587
12,1,3,6,1,10,1,0.57717
13,2,2,6,1,10,1,0.44648
13,1,3,6,1,10,1,0.59523
13,2,4,4,1,6,1,0.61157
13,2,5,2,0,1,1,0.0054782
13,2,3,4,0,1,1,0.0022243
13,1,6,6,1,10,1,1
13,1,2,5,1,8,1,0.47428
13,2,4,3,0,1,1,0.013427
13,2,6,5,1,8,1,0.83573
13,2,5,5,0,1,1,0.025941
13,1,6,2,0,1,1,0.019476
13,1,2,2,1,2,1,0.41546
13,2,2,4,1,6,1,0.48573
13,1,6,5,1,8,1,0.98341
13,1,5,5,1,8,1,0.81795
13,2,2,5,1,8,1,0.48794
13,1,4,6,1,10,1,0.74432
13,2,3,3,1,4,1,0.60956
13,2,3,6,1,10,1,0.59599
13,1,2,4,1,6,1,0.47377
13,2,4,2,1,2,1,0.62128
13,1,5,2,0,1,1,0.0077991
13,2,6,2,0,1,1,0.0090546
13,1,4,3,1,4,1,0.69147
13,2,5,3,0,1,1,0.010331
13,1,2,6,1,10,1,0.46624
13,1,4,4,1,6,1,0.68674
13,2,4,5,1,8,1,0.67728
13,2,6,6,1,10,1,0.89955
13,1,4,2,0,1,1,0.013802
13,1,5,6,1,10,1,0.78425
13,2,4,6,1,10,1,0.72322
13,2,3,5,1,8,1,0.57136
13,1,6,3,1,4,1,0.91237
13,2,2,3,1,4,1,0.45167
13,1,6,4,1,6,1,0.89714
13,1,3,2,1,2,1,0.62456
13,2,2,2,1,2,1,0.55302
13,2,5,6,1,10,1,0.76432
13,1,3,3,1,4,1,0.55682
13,1,4,5,1,8,1,0.72919
13,2,6,4,1,6,1,0.85462
13,1,5,3,1,4,1,0.76513
13,1,3,5,1,8,1,0.61768
13,2,5,4,1,6,1,0.75356
13,1,3,4,1,6,1,0.57637
13,1,2,3,1,4,1,0.53304
13,1,5,4,1,6,1,0.81552
13,2,3,2,1,2,1,0.54951
13,2,6,3,0,1,1,0.017277
13,2,5,5,0,1,1,0.0053274
13,2,4,6,1,10,1,0.65614
13,1,2,2,1,2,1,0.49321
13,2,2,6,1,10,1,0.45622
13,2,4,3,0,1,1,0.011348
13,1,6,6,1,10,1,0.8593
13,2,6,4,1,6,1,0.87347
13,1,5,3,1,4,1,0.75303
13,2,2,4,1,6,1,0.51947
13,2,2,3,1,4,1,0.49784
13,1,4,4,1,6,1,0.69181
13,1,5,2,0,1,1,0.014239
13,2,6,5,0,1,1,0.019161
13,2,5,6,1,10,1,0.74164
13,1,3,2,1,2,1,0.52499
13,2,5,4,0,1,1,0.022188
13,1,3,4,1,6,1,0.53713
13,2,3,4,1,6,1,0.56399
13,2,3,5,1,8,1,0.52016
13,2,2,2,1,2,1,0.45462
13,1,6,5,0,1,1,0.15373
13,1,4,3,1,4,1,0.64981
13,1,6,4,1,6,1,0.87295
13,2,3,2,0,1,1,0.013187
13,1,5,4,1,6,1,0.77806
13,1,5,6,1,10,1,0.80914
13,2,4,4,1,6,1,0.68019
13,2,6,3,0,1,1,0.024244
13,2,4,2,0,1,1,0.0075282
13,1,3,5,1,8,1,0.58902
13,1,5,5,1,8,1,0.76768
13,2,6,2,0,1,1,0.014574
13,1,3,6,1,10,1,0.52197
13,1,2,6,1,10,1,0.45275
13,1,2,4,1,6,1,0.44297
13,2,3,3,1,4,1,0.54505
13,1,2,5,1,8,1,0.46442
13,1,6,2,0,1,1,0.012681
13,2,4,5,1,8,1,0.5676
13,2,5,2,0,1,1,0.010422
13,2,3,6,1,10,1,0.5129
13,1,6,3,1,4,1,0.90723
13,1,3,3,1,4,1,0.54831
13,1,4,6,1,10,1,0.65969
13,2,2,5,1,8,1,0.44653
13,1,4,2,0,1,1,0.0099335
13,1,2,3,1,4,1,0.45339
13,2,6,6,0,1,1,0.0087987
13,1,4,5,1,8,1,0.67763
13,2,5,3,0,1,1,0.014302
13,2,4,5,0,1,1,0.014012
13,1,3,4,1,6,1,0.62575
13,1,4,3,1,4,1,0.69213
13,2,6,5,0,1,1,0.024666
13,2,5,5,0,1,1,0.017107
13,1,2,6,1,10,1,0.42966
13,1,6,3,0,1,1,0.016646
13,1,3,2,1,2,1,0.54267
13,2,6,4,0,1,1,0.017521
13,1,4,6,1,10,1,0.60481
13,2,5,3,0,1,1,0.024314
13,2,6,2,0,1,1,0.01381
13,1,5,3,0,1,1,0.01584
13,2,2,3,1,4,1,0.44558
13,2,2,5,1,8,1,0.49581
13,2,3,6,1,10,1,0.54702
13,1,5,5,1,8,1,0.81092
13,2,4,2,0,1,1,0.014681
13,1,2,5,1,8,1,0.45939
13,2,2,4,1,6,1,0.42791
13,1,2,4,1,6,1,0.46503
13,2,5,4,0,1,1,0.011233
13,1,3,3,1,4,1,0.54691
13,2,2,2,1,2,1,0.4467
13,2,3,4,0,1,1,0.013636
13,1,6,4,1,6,1,0.88294
13,2,3,5,1,8,1,0.47671
13,1,6,5,1,8,1,0.85012
13,1,5,6,1,10,1,0.77059
13,1,3,6,1,10,1,0.59193
13,1,4,4,1,6,1,0.69968
13,2,6,3,0,1,1,0.018939
13,2,2,6,1,10,1,0.44678
13,2,3,3,1,4,1,0.55367
13,1,2,2,1,2,1,0.46401
13,2,6,6,0,1,1,0.017186
13,1,2,3,1,4,1,0.4259
13,2,4,6,1,10,1,0.67678
13,1,5,2,0,1,1,0.011055
13,1,4,2,1,2,1,0.68407
13,2,5,2,0,1,1,0.013691
13,1,6,6,1,10,1,0.84398
13,2,4,3,1,4,1,0.6932
13,2,3,2,0,1,1,0.010868
13,1,3,5,1,8,1,0.49191
13,1,4,5,1,8,1,0.67199
13,2,5,6,1,10,1,0.79194
13,2,4,4,0,1,1,0.011205
13,1,6,2,0,1,1,0.010644
13,1,5,4,1,6,1,0.75654
13,2,4,5,0,1,1,0.0082769
13,1,2,6,1,10,1,0.46222
13,2,6,4,0,1,1,0.0041602
13,2,5,3,1,4,1,0.52986
13,1,4,6,1,10,1,0.67134
13,1,2,5,1,8,1,0.46758
13,1,4,5,1,8,1,0.66737
13,2,3,6,1,10,1,0.53851
13,1,6,2,0,1,1,0.0082299
13,1,6,5,1,8,1,0.87426
13,1,2,4,1,6,1,0.52247
13,2,4,4,1,6,1,0.62911
13,1,5,6,1,10,1,0.83973
13,1,2,3,1,4,1,0.48108
13,2,2,4,1,6,1,0.47509
13,1,3,3,1,4,1,0.56825
13,1,5,5,1,8,1,0.76671
13,2,3,2,1,0,0,0.011651
13,1,5,2,0,1,1,0.011464
13,2,6,3,0,1,1,0.0063343
13,2,4,2,0,1,1,0.0082315
13,2,6,5,0,1,1,0.0039128
13,1,4,4,1,6,1,0.65136
13,2,6,2,0,1,1,0.0065917
13,2,5,4,0,1,1,0.0040551
13,1,3,2,0,1,1,0.0032476
13,1,6,3,1,4,1,0.83575
13,2,4,3,1,4,1,0.60878
13,2,2,2,1,2,1,0.48639
13,1,6,6,1,10,1,0.99974
13,1,3,5,1,8,1,0.6122
13,1,5,4,1,6,1,0.7875
13,2,3,3,1,4,1,0.57809
13,1,3,4,1,6,1,0.5368
13,2,5,6,0,1,1,0.0056334
13,1,2,2,1,2,1,0.48037
13,2,3,4,1,6,1,0.52271
13,2,5,2,0,1,1,0.0048653
13,1,4,3,1,4,1,0.62246
13,1,4,2,0,1,1,-0.00090582
13,2,4,6,0,1,1,-0.0019513
13,1,6,4,1,6,1,0.91835
13,2,2,6,1,10,1,0.44978
13,2,2,3,1,4,1,0.49813
13,2,5,5,0,1,1,0.006511
13,1,5,3,1,4,1,0.78498
13,2,2,5,1,8,1,0.36677
13,2,3,5,1,8,1,0.52018
13,2,6,6,0,1,1,0.0021738
13,1,3,6,1,10,1,0.5396
14,2,2,6,0,1,1,0.054297
14,1,3,6,1,10,1,0.58645
14,2,4,4,1,6,1,0.70555
14,2,5,2,0,1,1,0.016457
14,2,3,4,0,1,1,0.015908
14,1,6,6,0,1,1,0.01629
14,1,2,5,1,8,1,0.4935
14,2,4,3,0,1,1,0.020397
14,2,6,5,0,1,1,0.032383
14,2,5,5,1,8,1,0.82385
14,1,6,2,1,2,1,1
14,1,2,2,1,2,1,0.44845
14,2,2,4,0,1,1,0.028038
14,1,6,5,1,8,1,0.89818
14,1,5,5,0,1,1,0.025924
14,2,2,5,0,1,1,0.031617
14,1,4,6,1,10,1,0.69442
14,2,3,3,0,1,1,0.028805
14,2,3,6,1,10,1,0.58251
14,1,2,4,1,6,1,0.5144
14,2,4,2,0,1,1,0.035352
14,1,5,2,1,2,1,0.80956
14,2,6,2,0,1,1,0.034391
14,1,4,3,1,4,1,0.71099
14,2,5,3,0,1,1,0.041317
14,1,2,6,1,10,1,0.46029
14,1,4,4,1,6,1,0.68192
14,2,4,5,0,1,1,0.027555
14,2,6,6,0,1,1,0.041996
14,1,4,2,0,1,1,0.034674
14,1,5,6,1,10,1,0.8293
14,2,4,6,0,1,1,0.034487
14,2,3,5,0,1,1,0.019978
14,1,6,3,1,4,1,0.9195
14,2,2,3,1,4,1,0.49565
14,1,6,4,0,1,1,0.023757
14,1,3,2,1,2,1,0.60873
14,2,2,2,0,1,1,0.019117
14,2,5,6,0,1,1,0.023587
14,1,3,3,1,4,1,0.60597
14,1,4,5,1,8,1,0.71941
14,2,6,4,0,1,1,0.01912
14,1,5,3,0,1,1,0.017873
14,1,3,5,0,1,1,0.016001
14,2,5,4,0,1,1,0.015503
14,1,3,4,1,6,1,0.59893
14,1,2,3,0,1,1,0.022619
14,1,5,4,0,1,1,0.015696
14,2,3,2,0,1,1,0.017105
14,2,6,3,0,1,1,0.016372
14,2,5,5,0,1,1,0.030876
14,2,4,6,1,10,1,0.72032
14,1,2,2,1,2,1,0.45369
14,2,2,6,0,1,1,0.0045686
14,2,4,3,0,1,1,0.0036385
14,1,6,6,1,10,1,0.96415
14,2,6,4,1,6,1,0.91181
14,1,5,3,1,4,1,0.75714
14,2,2,4,0,1,1,0.021728
14,2,2,3,1,4,1,0.50322
14,1,4,4,1,6,1,0.70379
14,1,5,2,1,2,1,0.7834
14,2,6,5,0,1,1,0.02593
14,2,5,6,0,1,1,0.019554
14,1,3,2,1,2,1,0.5741
14,2,5,4,0,1,1,0.027055
14,1,3,4,1,6,1,0.55874
14,2,3,4,0,1,1,0.015013
14,2,3,5,1,8,1,0.569
14,2,2,2,1,2,1,0.45314
14,1,6,5,1,8,1,0.94297
14,1,4,3,1,4,1,0.65616
14,1,6,4,0,1,1,0.012773
14,2,3,2,0,1,1,0.0059481
14,1,5,4,0,1,1,0.0087829
14,1,5,6,1,10,1,0.73791
14,2,4,4,0,1,1,0.0046701
14,2,6,3,0,1,1,0.0045744
14,2,4,2,0,1,1,0.0021497
14,1,3,5,1,8,1,0.49034
14,1,5,5,0,1,1,0.0042855
14,2,6,2,0,1,1,0.0030071
